date;datetime;cash_type;coffee_name;amount_final
19/03/2025;2025-03-19 16:19:33.938;card;Latte;35,76
19/03/2025;2025-03-19 16:29:56.276;card;Americano;25,96
19/03/2025;2025-03-19 16:40:33.766;card;Cappuccino;35,76
19/03/2025;2025-03-19 16:42:16.035;card;Cappuccino;35,76
19/03/2025;2025-03-19 16:51:35.154;card;Americano;25,96
19/03/2025;2025-03-19 16:52:29.653;card;Americano;25,96
19/03/2025;2025-03-19 16:59:59.993;card;Cocoa;35,76
19/03/2025;2025-03-19 17:09:55.033;card;Americano with Milk;30,86
19/03/2025;2025-03-19 17:27:39.671;card;Americano with Milk;30,86
19/03/2025;2025-03-19 18:29:50.378;card;Cortado;25,96
19/03/2025;2025-03-19 18:30:44.007;card;Espresso;21,06
19/03/2025;2025-03-19 18:31:25.990;card;Espresso;21,06
20/03/2025;2025-03-20 08:13:16.283;card;Americano with Milk;30,86
20/03/2025;2025-03-20 09:52:04.770;card;Americano with Milk;30,86
20/03/2025;2025-03-20 10:06:44.316;card;Americano with Milk;30,86
20/03/2025;2025-03-20 10:45:44.187;card;Americano;25,96
20/03/2025;2025-03-20 10:55:17.442;card;Americano;25,96
20/03/2025;2025-03-20 12:48:24.389;card;Americano;25,96
20/03/2025;2025-03-20 14:04:43.871;card;Americano;25,96
20/03/2025;2025-03-20 14:20:37.878;card;Americano;25,96
20/03/2025;2025-03-20 14:21:41.901;card;Espresso;21,06
20/03/2025;2025-03-20 14:25:04.690;card;Cortado;25,96
20/03/2025;2025-03-20 14:26:46.715;card;Cappuccino;35,76
20/03/2025;2025-03-20 14:59:47.451;card;Cappuccino;35,76
20/03/2025;2025-03-20 15:05:22.395;card;Americano;25,96
20/03/2025;2025-03-20 15:21:51.822;card;Americano;25,96
20/03/2025;2025-03-20 16:45:44.972;card;Cappuccino;35,76
20/03/2025;2025-03-20 17:23:51.421;card;Americano;25,96
20/03/2025;2025-03-20 18:55:58.672;card;Hot Chocolate;35,76
20/03/2025;2025-03-20 19:36:41.600;card;Cocoa;35,76
20/03/2025;2025-03-20 19:57:48.479;card;Cappuccino;35,76
20/03/2025;2025-03-20 21:50:15.613;card;Latte;35,76
21/03/2025;2025-03-21 07:06:11.979;card;Americano with Milk;30,86
21/03/2025;2025-03-21 07:09:08.106;card;Americano with Milk;30,86
21/03/2025;2025-03-21 08:16:43.719;card;Americano;25,96
21/03/2025;2025-03-21 08:28:36.520;card;Americano;25,96
21/03/2025;2025-03-21 08:29:20.898;card;Americano;25,96
21/03/2025;2025-03-21 08:35:18.996;card;Cappuccino;35,76
21/03/2025;2025-03-21 11:50:09.303;card;Americano;25,96
21/03/2025;2025-03-21 11:51:07.530;card;Latte;35,76
21/03/2025;2025-03-21 13:02:48.347;card;Americano;25,96
21/03/2025;2025-03-21 13:23:57.002;card;Latte;35,76
21/03/2025;2025-03-21 14:11:44.055;card;Cappuccino;35,76
21/03/2025;2025-03-21 15:09:03.022;card;Cappuccino;35,76
21/03/2025;2025-03-21 15:24:42.515;card;Americano;25,96
21/03/2025;2025-03-21 15:28:19.564;card;Latte;35,76
21/03/2025;2025-03-21 15:29:32.330;card;Cappuccino;35,76
21/03/2025;2025-03-21 17:01:28.771;card;Hot Chocolate;35,76
21/03/2025;2025-03-21 17:21:16.930;card;Latte;35,76
21/03/2025;2025-03-21 17:22:49.875;card;Latte;35,76
21/03/2025;2025-03-21 18:52:12.666;card;Latte;35,76
21/03/2025;2025-03-21 18:59:24.271;card;Americano;25,96
22/03/2025;2025-03-22 09:05:13.059;card;Americano with Milk;30,86
22/03/2025;2025-03-22 10:30:09.403;card;Americano with Milk;30,86
22/03/2025;2025-03-22 11:14:05.960;card;Hot Chocolate;35,76
22/03/2025;2025-03-22 11:41:20.579;card;Cocoa;35,76
22/03/2025;2025-03-22 12:18:27.491;card;Americano with Milk;30,86
22/03/2025;2025-03-22 12:25:59.676;card;Americano;25,96
22/03/2025;2025-03-22 13:06:21.590;card;Americano;25,96
22/03/2025;2025-03-22 13:23:17.918;card;Americano with Milk;30,86
22/03/2025;2025-03-22 15:57:58.183;card;Espresso;21,06
22/03/2025;2025-03-22 16:26:59.766;card;Latte;35,76
22/03/2025;2025-03-22 17:53:35.942;card;Americano with Milk;30,86
22/03/2025;2025-03-22 19:16:52.727;card;Americano with Milk;30,86
23/03/2025;2025-03-23 10:07:11.278;card;Latte;35,76
23/03/2025;2025-03-23 10:34:54.894;card;Cappuccino;35,76
23/03/2025;2025-03-23 14:43:37.362;card;Cocoa;35,76
23/03/2025;2025-03-23 14:44:16.864;card;Cocoa;35,76
23/03/2025;2025-03-23 15:47:28.723;card;Americano;25,96
23/03/2025;2025-03-23 18:11:38.635;card;Latte;35,76
8/02/2025;8/02/2025 14:26;cash;;15.0
8/02/2025;8/02/2025 14:28;cash;;15.0
8/02/2025;8/02/2025 14:33;card;;20.0
8/02/2025;8/02/2025 15:51;card;;30.0
8/02/2025;8/02/2025 16:35;cash;;27.0
8/02/2025;8/02/2025 18:55;card;;33.0
8/02/2025;8/02/2025 18:59;cash;;29.0
8/02/2025;8/02/2025 19:00;cash;;27.0
9/02/2025;9/02/2025 8:45;card;;28.0
9/02/2025;9/02/2025 10:41;cash;;30.0
9/02/2025;9/02/2025 10:42;cash;;27.0
9/02/2025;9/02/2025 12:18;cash;;25.0
9/02/2025;9/02/2025 13:28;card;;20.0
9/02/2025;9/02/2025 15:16;card;;30.0
9/02/2025;9/02/2025 15:43;card;;32.0
9/02/2025;9/02/2025 16:14;card;;28.0
9/02/2025;9/02/2025 16:23;card;;28.0
9/02/2025;9/02/2025 16:25;card;;33.0
9/02/2025;9/02/2025 17:47;card;;33.0
9/02/2025;9/02/2025 18:01;card;;25.0
9/02/2025;9/02/2025 18:01;card;;33.0
9/02/2025;9/02/2025 18:01;card;;15.0
9/02/2025;9/02/2025 18:02;card;;28.0
9/02/2025;9/02/2025 19:50;cash;;29.0
10/02/2025;10/02/2025 9:26;cash;;25.0
10/02/2025;10/02/2025 12:26;cash;;25.0
10/02/2025;10/02/2025 18:21;cash;;27.0
11/02/2025;11/02/2025 9:49;card;;15.0
11/02/2025;11/02/2025 18:35;card;;25.0
12/02/2025;12/02/2025 17:57;cash;;27.0
13/02/2025;13/02/2025 7:55;card;;33.0
13/02/2025;13/02/2025 8:12;card;;32.0
13/02/2025;13/02/2025 8:47;card;;30.0
13/02/2025;13/02/2025 10:28;card;;25.0
14/02/2025;14/02/2025 12:33;card;;20.0
14/02/2025;14/02/2025 14:27;cash;;20.0
14/02/2025;14/02/2025 14:33;card;;28.0
14/02/2025;14/02/2025 16:09;cash;;20.0
14/02/2025;14/02/2025 19:02;card;;20.0
14/02/2025;14/02/2025 19:24;cash;;27.0
14/02/2025;14/02/2025 19:30;card;;29.0
14/02/2025;14/02/2025 19:53;card;;28.0
14/02/2025;14/02/2025 19:54;card;;28.0
15/02/2025;15/02/2025 9:38;card;;25.0
15/02/2025;15/02/2025 11:10;card;;27.0
15/02/2025;15/02/2025 13:43;cash;;30.0
15/02/2025;15/02/2025 13:45;cash;;27.0
15/02/2025;15/02/2025 15:33;card;;15.0
15/02/2025;15/02/2025 15:35;card;;25.0
15/02/2025;15/02/2025 15:48;card;;25.0
16/02/2025;16/02/2025 16:36;card;;33.0
16/02/2025;16/02/2025 16:38;card;;28.0
16/02/2025;16/02/2025 16:41;cash;;25.0
16/02/2025;16/02/2025 16:41;cash;;20.0
16/02/2025;16/02/2025 19:30;card;;33.0
16/02/2025;16/02/2025 23:01;card;;29.0
16/02/2025;16/02/2025 23:03;card;;30.0
16/02/2025;16/02/2025 23:04;card;;28.0
17/02/2025;17/02/2025 7:58;card;;20.0
17/02/2025;17/02/2025 8:17;cash;;30.0
17/02/2025;17/02/2025 16:26;card;;28.0
17/02/2025;17/02/2025 16:57;cash;;25.0
17/02/2025;17/02/2025 17:00;cash;;20.0
17/02/2025;17/02/2025 17:52;card;;30.0
17/02/2025;17/02/2025 18:26;cash;;29.0
17/02/2025;17/02/2025 22:10;cash;;25.0
18/02/2025;18/02/2025 9:52;cash;;28.0
18/02/2025;18/02/2025 10:14;card;;25.0
18/02/2025;18/02/2025 15:36;card;;30.0
18/02/2025;18/02/2025 15:42;card;;25.0
19/02/2025;19/02/2025 7:56;cash;;25.0
19/02/2025;19/02/2025 10:38;card;;25.0
19/02/2025;19/02/2025 12:05;cash;;25.0
19/02/2025;19/02/2025 12:20;card;;20.0
20/02/2025;20/02/2025 7:38;card;;30.0
20/02/2025;20/02/2025 8:04;cash;;30.0
20/02/2025;20/02/2025 8:57;card;;29.0
20/02/2025;20/02/2025 9:36;cash;;25.0
20/02/2025;20/02/2025 9:36;cash;;20.0
20/02/2025;20/02/2025 12:07;card;;33.0
20/02/2025;20/02/2025 12:09;card;;30.0
20/02/2025;20/02/2025 13:20;card;;25.0
20/02/2025;20/02/2025 17:06;card;;25.0
20/02/2025;20/02/2025 17:09;cash;;25.0
20/02/2025;20/02/2025 17:42;card;;28.0
21/02/2025;21/02/2025 8:39;cash;;25.0
21/02/2025;21/02/2025 9:20;card;;30.0
21/02/2025;21/02/2025 9:49;card;;25.0
21/02/2025;21/02/2025 10:14;cash;;25.0
21/02/2025;21/02/2025 15:56;card;;25.0
21/02/2025;21/02/2025 16:13;card;;28.0
21/02/2025;21/02/2025 16:44;cash;;20.0
21/02/2025;21/02/2025 17:12;card;;33.0
21/02/2025;21/02/2025 18:43;cash;;25.0
21/02/2025;21/02/2025 18:45;card;;33.0
21/02/2025;21/02/2025 18:55;cash;;15.0
22/02/2025;22/02/2025 12:08;card;;28.0
22/02/2025;22/02/2025 18:38;card;;33.0
22/02/2025;22/02/2025 18:38;card;;25.0
22/02/2025;22/02/2025 19:05;card;;29.0
23/02/2025;23/02/2025 11:04;card;;28.0
23/02/2025;23/02/2025 15:09;card;;25.0
23/02/2025;23/02/2025 15:19;card;;25.0
23/02/2025;23/02/2025 15:57;cash;;28.0
24/02/2025;24/02/2025 13:23;card;;15.0
24/02/2025;24/02/2025 18:32;card;;28.0
24/02/2025;24/02/2025 18:33;card;;28.0
24/02/2025;24/02/2025 20:15;card;;25.0
25/02/2025;25/02/2025 21:41;card;;29.0
25/02/2025;25/02/2025 21:43;card;;33.0
26/02/2025;26/02/2025 9:41;cash;;25.0
26/02/2025;26/02/2025 9:41;cash;;25.0
26/02/2025;26/02/2025 10:29;cash;;25.0
26/02/2025;26/02/2025 11:31;card;;33.0
26/02/2025;26/02/2025 11:36;card;;27.0
26/02/2025;26/02/2025 11:44;cash;;15.0
26/02/2025;26/02/2025 11:49;cash;;20.0
26/02/2025;26/02/2025 11:56;card;;15.0
26/02/2025;26/02/2025 12:00;card;;15.0
26/02/2025;26/02/2025 12:17;card;;15.0
26/02/2025;26/02/2025 12:22;card;;15.0
26/02/2025;26/02/2025 13:11;cash;;33.0
26/02/2025;26/02/2025 14:53;card;;33.0
26/02/2025;26/02/2025 16:45;card;;27.0
26/02/2025;26/02/2025 17:08;card;;29.0
26/02/2025;26/02/2025 17:13;card;;25.0
26/02/2025;26/02/2025 20:49;card;;28.0
27/02/2025;27/02/2025 11:37;cash;;25.0
27/02/2025;27/02/2025 17:04;cash;;15.0
28/02/2025;28/02/2025 7:58;card;;25.0
28/02/2025;28/02/2025 12:02;cash;;20.0
28/02/2025;28/02/2025 14:40;cash;;33.0
28/02/2025;28/02/2025 14:42;cash;;33.0
28/02/2025;28/02/2025 15:39;cash;;30.0
28/02/2025;28/02/2025 15:42;cash;;25.0
28/02/2025;28/02/2025 19:54;card;;28.0
28/02/2025;28/02/2025 22:14;card;;28.0
28/02/2025;28/02/2025 22:32;card;;25.0
1/03/2025;1/03/2025 11:37;cash;;30.0
1/03/2025;1/03/2025 11:43;cash;;25.0
1/03/2025;1/03/2025 12:48;cash;;15.0
1/03/2025;1/03/2025 14:48;card;;27.0
1/03/2025;1/03/2025 16:35;card;;27.0
2/03/2025;2/03/2025 11:18;card;;25.0
2/03/2025;2/03/2025 11:20;card;;30.0
2/03/2025;2/03/2025 12:16;card;;28.0
2/03/2025;2/03/2025 12:48;cash;;28.0
2/03/2025;2/03/2025 12:48;cash;;30.0
2/03/2025;2/03/2025 14:54;cash;;28.0
2/03/2025;2/03/2025 16:09;card;;25.0
2/03/2025;2/03/2025 20:12;card;;27.0
2/03/2025;2/03/2025 20:13;card;;27.0
2/03/2025;2/03/2025 20:16;card;;33.0
2/03/2025;2/03/2025 20:30;cash;;25.0
3/03/2025;3/03/2025 10:40;card;;25.0
3/03/2025;3/03/2025 11:08;card;;25.0
3/03/2025;3/03/2025 11:14;card;;25.0
3/03/2025;3/03/2025 11:24;card;;27.0
3/03/2025;3/03/2025 16:23;card;;28.0
3/03/2025;3/03/2025 21:58;card;;25.0
5/03/2025;5/03/2025 11:29;card;;25.0
5/03/2025;5/03/2025 11:39;card;;27.0
5/03/2025;5/03/2025 12:34;cash;;20.0
5/03/2025;5/03/2025 13:12;cash;;25.0
5/03/2025;5/03/2025 13:17;cash;;27.0
5/03/2025;5/03/2025 18:38;card;;33.0
